6.881767594857028598e+02,0.000000000000000000e+00,3.104247269225639343e+02
0.000000000000000000e+00,6.843077513376887282e+02,2.067435050912963277e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
