8.354986625907340567e+02,0.000000000000000000e+00,3.190262243785988403e+02
0.000000000000000000e+00,8.318298447300232965e+02,2.400474705356985510e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
